t,ground_truth_configuration,ground_truth_configuration_feasibility,baseline_configuration,baseline_configuration_feasibility,ares_configuration,ares_configuration_feasibility,ares_reconfiguration
901,Cloud Service,True,Cloud Service,True,Manual Input,False,False
902,Cloud Service,True,Manual Input,False,Manual Input,False,False
903,Cloud Service,True,Cloud Service,True,Manual Input,False,False
904,Cloud Service,True,Cloud Service,True,Manual Input,False,False
905,Cloud Service,True,Manual Input,False,Manual Input,False,False
906,Cloud Service,True,Manual Input,False,Manual Input,False,False
907,Cloud Service,True,Cloud Service,True,Manual Input,False,False
908,Cloud Service,True,Manual Input,False,Manual Input,False,False
909,Cloud Service,True,Manual Input,False,Manual Input,False,False
910,Cloud Service,True,Cloud Service,True,Manual Input,False,False
911,Cloud Service,True,Cloud Service,True,Manual Input,False,False
912,Cloud Service,True,Manual Input,False,Manual Input,False,False
913,Cloud Service,True,Manual Input,False,Manual Input,False,False
914,Cloud Service,True,Manual Input,False,Manual Input,False,False
915,Cloud Service,True,Cloud Service,True,Manual Input,False,False
916,Cloud Service,True,Cloud Service,True,Manual Input,False,False
917,Cloud Service,True,Manual Input,False,Manual Input,False,False
918,Cloud Service,True,Manual Input,False,Manual Input,False,False
919,Cloud Service,True,Manual Input,False,Manual Input,False,False
920,Cloud Service,True,Cloud Service,True,Manual Input,False,False
921,Cloud Service,True,Cloud Service,True,Manual Input,False,False
922,Cloud Service,True,Cloud Service,False,Manual Input,False,False
923,Cloud Service,True,Cloud Service,True,Manual Input,False,False
924,Cloud Service,True,Manual Input,False,Manual Input,False,False
925,Cloud Service,True,Cloud Service,True,Cloud Service,True,True
926,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
927,Cloud Service,True,Manual Input,False,Cloud Service,True,False
928,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
929,Cloud Service,True,Manual Input,False,Cloud Service,True,False
930,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
931,Cloud Service,True,Manual Input,False,Cloud Service,True,False
932,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
933,Cloud Service,True,Manual Input,False,Cloud Service,True,False
934,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
935,Cloud Service,True,Manual Input,False,Cloud Service,True,False
936,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
937,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
938,Cloud Service,True,Cloud Service,False,Cloud Service,True,False
939,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
940,Cloud Service,True,Cloud Service,False,Cloud Service,True,False
941,Cloud Service,True,Manual Input,False,Cloud Service,True,False
942,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
943,Cloud Service,True,Manual Input,False,Cloud Service,True,False
944,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
945,Cloud Service,True,Manual Input,False,Cloud Service,True,False
946,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
947,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
948,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
949,Cloud Service,True,Manual Input,False,Cloud Service,True,False
950,Cloud Service,True,Cloud Service,True,Cloud Service,True,True
951,Cloud Service,True,Manual Input,False,Cloud Service,True,False
952,Cloud Service,True,Manual Input,False,Cloud Service,True,False
953,Cloud Service,True,Manual Input,False,Cloud Service,True,False
954,Cloud Service,True,Manual Input,False,Cloud Service,True,False
955,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
956,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
957,Cloud Service,True,Manual Input,False,Cloud Service,True,False
958,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
959,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
960,Cloud Service,True,Manual Input,False,Cloud Service,True,False
961,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
962,Cloud Service,True,Manual Input,False,Cloud Service,True,False
963,Cloud Service,True,Manual Input,False,Cloud Service,True,False
964,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
965,Cloud Service,True,Manual Input,False,Cloud Service,True,False
966,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
967,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
968,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
969,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
970,Cloud Service,True,Cloud Service,False,Cloud Service,True,False
971,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
972,Cloud Service,True,Manual Input,False,Cloud Service,True,False
973,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
974,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
975,Cloud Service,True,Manual Input,False,Manual Input,False,True
976,Cloud Service,True,Cloud Service,False,Manual Input,False,False
977,Cloud Service,True,Manual Input,False,Manual Input,False,False
978,Cloud Service,True,Manual Input,False,Manual Input,False,False
979,Cloud Service,True,Cloud Service,True,Manual Input,False,False
980,Cloud Service,True,Manual Input,False,Manual Input,False,False
981,Cloud Service,True,Manual Input,False,Manual Input,False,False
982,Cloud Service,True,Manual Input,False,Manual Input,False,False
983,Cloud Service,True,Cloud Service,True,Manual Input,False,False
984,Cloud Service,True,Manual Input,False,Manual Input,False,False
985,Cloud Service,True,Cloud Service,True,Manual Input,False,False
986,Cloud Service,True,Manual Input,False,Manual Input,False,False
987,Cloud Service,True,Manual Input,False,Manual Input,False,False
988,Cloud Service,True,Manual Input,False,Manual Input,False,False
989,Cloud Service,True,Cloud Service,True,Manual Input,False,False
990,Cloud Service,True,Manual Input,False,Manual Input,False,False
991,Cloud Service,True,Manual Input,False,Manual Input,False,False
992,Cloud Service,True,Cloud Service,True,Manual Input,False,False
993,Cloud Service,True,Cloud Service,False,Manual Input,False,False
994,Cloud Service,True,Cloud Service,True,Manual Input,False,False
995,Cloud Service,True,Cloud Service,True,Manual Input,False,False
996,Cloud Service,True,Manual Input,False,Manual Input,False,False
997,Cloud Service,True,Cloud Service,True,Manual Input,False,False
998,Cloud Service,True,Cloud Service,True,Manual Input,False,False
999,Cloud Service,True,Manual Input,False,Manual Input,False,False
1000,Smart Scale,True,Cloud Service,True,Cloud Service,True,True
1001,Smart Scale,True,Cloud Service,True,Cloud Service,True,False
1002,Smart Scale,True,Cloud Service,True,Cloud Service,True,False
1003,Smart Scale,True,Manual Input,False,Cloud Service,True,False
1004,Smart Scale,True,Manual Input,False,Cloud Service,True,False
1005,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1006,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1007,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1008,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1009,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1010,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1011,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1012,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1013,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1014,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1015,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1016,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1017,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1018,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1019,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1020,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1021,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1022,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1023,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1024,Smart Scale,True,Smart Scale,True,Cloud Service,True,False
1025,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
1026,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1027,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1028,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1029,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1030,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1031,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1032,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1033,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1034,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1035,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1036,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1037,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1038,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1039,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1040,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1041,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1042,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1043,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1044,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1045,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1046,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1047,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1048,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1049,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1050,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
1051,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1052,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1053,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1054,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1055,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1056,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1057,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1058,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1059,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1060,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1061,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1062,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1063,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1064,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1065,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1066,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1067,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1068,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1069,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1070,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1071,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1072,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1073,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1074,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1075,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
1076,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1077,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1078,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1079,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1080,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1081,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1082,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1083,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1084,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1085,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1086,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1087,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1088,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1089,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1090,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1091,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1092,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1093,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1094,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1095,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1096,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1097,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1098,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1099,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1100,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
1101,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1102,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1103,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1104,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1105,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1106,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1107,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1108,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1109,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1110,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1111,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1112,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1113,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1114,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1115,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1116,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1117,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1118,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1119,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1120,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1121,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1122,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1123,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1124,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1125,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
1126,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1127,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1128,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1129,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1130,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1131,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1132,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1133,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1134,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1135,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1136,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1137,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1138,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1139,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1140,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1141,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1142,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1143,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1144,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1145,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1146,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1147,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1148,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1149,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1150,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
1151,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1152,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1153,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1154,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1155,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1156,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1157,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1158,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1159,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1160,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1161,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1162,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1163,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1164,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1165,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1166,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1167,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1168,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1169,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1170,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1171,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1172,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1173,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1174,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1175,Smart Scale,True,Smart Scale,True,Smart Scale,True,True
1176,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1177,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1178,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1179,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1180,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1181,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1182,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1183,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1184,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1185,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1186,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1187,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1188,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1189,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1190,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1191,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1192,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1193,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1194,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1195,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1196,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1197,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1198,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
1199,Smart Scale,True,Smart Scale,True,Smart Scale,True,False
