t,ground_truth_configuration,ground_truth_configuration_feasibility,baseline_configuration,baseline_configuration_feasibility,ares_configuration,ares_configuration_feasibility,ares_reconfiguration
920,Cloud Service,True,Cloud Service,True,Manual Input,False,False
921,Cloud Service,True,Manual Input,False,Manual Input,False,False
922,Cloud Service,True,Cloud Service,True,Manual Input,False,False
923,Cloud Service,True,Cloud Service,True,Manual Input,False,False
924,Cloud Service,True,Manual Input,False,Manual Input,False,False
925,Cloud Service,True,Manual Input,False,Manual Input,False,True
926,Cloud Service,True,Cloud Service,True,Manual Input,False,False
927,Cloud Service,True,Cloud Service,True,Manual Input,False,False
928,Cloud Service,True,Cloud Service,True,Manual Input,False,False
929,Cloud Service,True,Cloud Service,True,Manual Input,False,False
930,Cloud Service,True,Cloud Service,True,Manual Input,False,False
931,Cloud Service,True,Manual Input,False,Manual Input,False,False
932,Cloud Service,True,Manual Input,False,Manual Input,False,False
933,Cloud Service,True,Manual Input,False,Manual Input,False,False
934,Cloud Service,True,Cloud Service,True,Manual Input,False,False
935,Cloud Service,True,Cloud Service,True,Manual Input,False,False
936,Cloud Service,True,Manual Input,False,Manual Input,False,False
937,Cloud Service,True,Manual Input,False,Manual Input,False,False
938,Cloud Service,True,Manual Input,False,Manual Input,False,False
939,Cloud Service,True,Manual Input,False,Manual Input,False,False
940,Cloud Service,True,Manual Input,False,Manual Input,False,False
941,Cloud Service,True,Cloud Service,True,Manual Input,False,False
942,Cloud Service,True,Cloud Service,True,Manual Input,False,False
943,Cloud Service,True,Manual Input,False,Manual Input,False,False
944,Cloud Service,True,Manual Input,False,Manual Input,False,False
945,Cloud Service,True,Cloud Service,True,Manual Input,False,False
946,Cloud Service,True,Cloud Service,True,Manual Input,False,False
947,Cloud Service,True,Cloud Service,True,Manual Input,False,False
948,Cloud Service,True,Cloud Service,False,Manual Input,False,False
949,Cloud Service,True,Cloud Service,True,Manual Input,False,False
950,Cloud Service,True,Manual Input,False,Manual Input,False,True
951,Cloud Service,True,Manual Input,False,Manual Input,False,False
952,Cloud Service,True,Cloud Service,True,Manual Input,False,False
953,Cloud Service,True,Manual Input,False,Manual Input,False,False
954,Cloud Service,True,Cloud Service,True,Manual Input,False,False
955,Cloud Service,True,Manual Input,False,Manual Input,False,False
956,Cloud Service,True,Manual Input,False,Manual Input,False,False
957,Cloud Service,True,Cloud Service,True,Manual Input,False,False
958,Cloud Service,True,Cloud Service,True,Manual Input,False,False
959,Cloud Service,True,Cloud Service,True,Manual Input,False,False
960,Cloud Service,True,Cloud Service,True,Manual Input,False,False
961,Cloud Service,True,Cloud Service,True,Manual Input,False,False
962,Cloud Service,True,Manual Input,False,Manual Input,False,False
963,Cloud Service,True,Manual Input,False,Manual Input,False,False
964,Cloud Service,True,Cloud Service,False,Manual Input,False,False
965,Cloud Service,True,Manual Input,False,Manual Input,False,False
966,Cloud Service,True,Cloud Service,True,Manual Input,False,False
967,Cloud Service,True,Manual Input,False,Manual Input,False,False
968,Cloud Service,True,Cloud Service,True,Manual Input,False,False
969,Cloud Service,True,Manual Input,False,Manual Input,False,False
970,Cloud Service,True,Manual Input,False,Manual Input,False,False
971,Cloud Service,True,Cloud Service,True,Manual Input,False,False
972,Cloud Service,True,Cloud Service,True,Manual Input,False,False
973,Cloud Service,True,Cloud Service,True,Manual Input,False,False
974,Cloud Service,True,Cloud Service,False,Manual Input,False,False
975,Cloud Service,True,Cloud Service,True,Cloud Service,True,True
976,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
977,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
978,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
979,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
980,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
981,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
982,Cloud Service,True,Manual Input,False,Cloud Service,True,False
983,Cloud Service,True,Manual Input,False,Cloud Service,True,False
984,Cloud Service,True,Manual Input,False,Cloud Service,True,False
985,Cloud Service,True,Cloud Service,False,Cloud Service,True,False
986,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
987,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
988,Cloud Service,True,Manual Input,False,Cloud Service,True,False
989,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
990,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
991,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
992,Cloud Service,True,Manual Input,False,Cloud Service,True,False
993,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
994,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
995,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
996,Cloud Service,True,Manual Input,False,Cloud Service,True,False
997,Cloud Service,True,Manual Input,False,Cloud Service,True,False
998,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
999,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1000,Cloud Service,True,Manual Input,False,Manual Input,False,True
1001,Cloud Service,True,Manual Input,False,Manual Input,False,False
1002,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1003,Cloud Service,True,Manual Input,False,Manual Input,False,False
1004,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1005,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1006,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1007,Cloud Service,True,Manual Input,False,Manual Input,False,False
1008,Cloud Service,True,Manual Input,False,Manual Input,False,False
1009,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1010,Cloud Service,True,Manual Input,False,Manual Input,False,False
1011,Cloud Service,True,Manual Input,False,Manual Input,False,False
1012,Cloud Service,True,Manual Input,False,Manual Input,False,False
1013,Cloud Service,True,Manual Input,False,Manual Input,False,False
1014,Cloud Service,True,Manual Input,False,Manual Input,False,False
1015,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1016,Cloud Service,True,Manual Input,False,Manual Input,False,False
1017,Cloud Service,True,Manual Input,False,Manual Input,False,False
1018,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1019,Cloud Service,True,Manual Input,False,Manual Input,False,False
1020,Cloud Service,True,Manual Input,False,Manual Input,False,False
1021,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1022,Cloud Service,True,Manual Input,False,Manual Input,False,False
1023,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1024,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1025,Cloud Service,True,Cloud Service,True,Cloud Service,True,True
1026,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1027,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1028,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1029,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1030,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1031,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1032,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1033,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1034,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1035,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1036,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1037,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1038,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1039,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1040,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1041,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1042,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1043,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1044,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1045,Cloud Service,True,Cloud Service,False,Cloud Service,True,False
1046,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1047,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1048,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1049,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1050,Cloud Service,True,Cloud Service,True,Cloud Service,True,True
1051,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1052,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1053,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1054,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1055,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1056,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1057,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1058,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1059,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1060,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1061,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1062,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1063,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1064,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1065,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1066,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1067,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1068,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1069,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1070,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1071,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1072,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1073,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1074,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1075,Cloud Service,True,Manual Input,False,Manual Input,False,True
1076,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1077,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1078,Cloud Service,True,Manual Input,False,Manual Input,False,False
1079,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1080,Cloud Service,True,Manual Input,False,Manual Input,False,False
1081,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1082,Cloud Service,True,Manual Input,False,Manual Input,False,False
1083,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1084,Cloud Service,True,Manual Input,False,Manual Input,False,False
1085,Cloud Service,True,Manual Input,False,Manual Input,False,False
1086,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1087,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1088,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1089,Cloud Service,True,Manual Input,False,Manual Input,False,False
1090,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1091,Cloud Service,True,Manual Input,False,Manual Input,False,False
1092,Cloud Service,True,Manual Input,False,Manual Input,False,False
1093,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1094,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1095,Cloud Service,True,Manual Input,False,Manual Input,False,False
1096,Cloud Service,True,Manual Input,False,Manual Input,False,False
1097,Cloud Service,True,Manual Input,False,Manual Input,False,False
1098,Cloud Service,True,Manual Input,False,Manual Input,False,False
1099,Cloud Service,True,Manual Input,False,Manual Input,False,False
1100,Cloud Service,True,Manual Input,False,Manual Input,False,True
1101,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1102,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1103,Cloud Service,True,Manual Input,False,Manual Input,False,False
1104,Cloud Service,True,Manual Input,False,Manual Input,False,False
1105,Cloud Service,True,Manual Input,False,Manual Input,False,False
1106,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1107,Cloud Service,True,Cloud Service,False,Manual Input,False,False
1108,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1109,Cloud Service,True,Manual Input,False,Manual Input,False,False
1110,Cloud Service,True,Manual Input,False,Manual Input,False,False
1111,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1112,Cloud Service,True,Manual Input,False,Manual Input,False,False
1113,Cloud Service,True,Manual Input,False,Manual Input,False,False
1114,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1115,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1116,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1117,Cloud Service,True,Manual Input,False,Manual Input,False,False
1118,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1119,Cloud Service,True,Manual Input,False,Manual Input,False,False
1120,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1121,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1122,Cloud Service,True,Manual Input,False,Manual Input,False,False
1123,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1124,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1125,Cloud Service,True,Manual Input,False,Manual Input,False,True
1126,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1127,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1128,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1129,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1130,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1131,Cloud Service,True,Manual Input,False,Manual Input,False,False
1132,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1133,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1134,Cloud Service,True,Manual Input,False,Manual Input,False,False
1135,Cloud Service,True,Manual Input,False,Manual Input,False,False
1136,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1137,Cloud Service,True,Manual Input,False,Manual Input,False,False
1138,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1139,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1140,Cloud Service,True,Manual Input,False,Manual Input,False,False
1141,Cloud Service,True,Manual Input,False,Manual Input,False,False
1142,Cloud Service,True,Manual Input,False,Manual Input,False,False
1143,Cloud Service,True,Manual Input,False,Manual Input,False,False
1144,Cloud Service,True,Cloud Service,False,Manual Input,False,False
1145,Cloud Service,True,Manual Input,False,Manual Input,False,False
1146,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1147,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1148,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1149,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1150,Cloud Service,True,Cloud Service,True,Cloud Service,True,True
1151,Cloud Service,True,Cloud Service,False,Cloud Service,True,False
1152,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1153,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1154,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1155,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1156,Cloud Service,True,Cloud Service,False,Cloud Service,True,False
1157,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1158,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1159,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1160,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1161,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1162,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1163,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1164,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1165,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1166,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1167,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1168,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1169,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1170,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1171,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1172,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1173,Cloud Service,True,Manual Input,False,Cloud Service,True,False
1174,Cloud Service,True,Cloud Service,True,Cloud Service,True,False
1175,Cloud Service,True,Manual Input,False,Manual Input,False,True
1176,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1177,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1178,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1179,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1180,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1181,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1182,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1183,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1184,Cloud Service,True,Cloud Service,False,Manual Input,False,False
1185,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1186,Cloud Service,True,Manual Input,False,Manual Input,False,False
1187,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1188,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1189,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1190,Cloud Service,True,Manual Input,False,Manual Input,False,False
1191,Cloud Service,True,Manual Input,False,Manual Input,False,False
1192,Cloud Service,True,Manual Input,False,Manual Input,False,False
1193,Cloud Service,True,Manual Input,False,Manual Input,False,False
1194,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1195,Cloud Service,True,Manual Input,False,Manual Input,False,False
1196,Cloud Service,True,Cloud Service,False,Manual Input,False,False
1197,Cloud Service,True,Manual Input,False,Manual Input,False,False
1198,Cloud Service,True,Cloud Service,True,Manual Input,False,False
1199,Cloud Service,True,Cloud Service,True,Manual Input,False,False
